data,sku,categoria,demanda,estoque,preco,pred
2023-11-09,S003-P0013,Groceries,32,154,56.88,99.46086571023133
2023-11-10,S003-P0013,Groceries,75,706,70.78,100.02203052022755
2023-11-11,S003-P0013,Groceries,94,624,75.66,126.67636583351097
2023-11-12,S003-P0013,Groceries,94,520,71.83,126.96133940311373
2023-11-13,S003-P0013,Groceries,82,417,68.89,100.77135640579158
2023-11-14,S003-P0013,Groceries,92,332,64.35,134.69330370375266
2023-11-15,S003-P0013,Groceries,101,262,77.41,126.29949828540747
2023-11-16,S003-P0013,Groceries,264,173,100.9,150.38024053992254
2023-11-17,S003-P0013,Groceries,54,0,62.29,114.60907444224259
2023-11-18,S003-P0013,Groceries,169,378,80.92,165.923230994643
2023-11-19,S003-P0013,Groceries,125,243,79.25,125.87091844142611
2023-11-20,S003-P0013,Groceries,118,1040,58.33,134.68121758770565
2023-11-21,S003-P0013,Groceries,152,951,67.79,151.37365992063522
2023-11-22,S003-P0013,Groceries,111,801,68.4,125.89188557144644
2023-11-23,S003-P0013,Groceries,107,733,59.93,134.33574094448664
2023-11-24,S003-P0013,Groceries,105,614,74.42,113.92459934054018
2023-11-25,S003-P0013,Groceries,102,540,62.64,131.35195005484888
2023-11-26,S003-P0013,Groceries,87,477,70.11,99.6960527596248
2023-11-27,S003-P0013,Groceries,149,377,85.21,101.17846598429131
2023-11-28,S003-P0013,Groceries,117,232,77.32,97.4619428656566
2023-11-29,S003-P0013,Groceries,126,104,79.53,126.76397908435636
2023-11-30,S003-P0013,Groceries,134,19,77.42,111.54117204781858
2023-12-01,S003-P0013,Groceries,160,584,73.89,142.92255541988837
2023-12-02,S003-P0013,Groceries,114,473,57.59,146.11471379905345
2023-12-03,S003-P0013,Groceries,113,352,80.49,126.86360426062768
2023-12-04,S003-P0013,Groceries,141,858,74.45,159.07141711134156
2023-12-05,S003-P0013,Groceries,138,726,69.4,132.2178989862681
2023-12-06,S003-P0013,Groceries,80,612,61.64,163.55968912786287
2023-12-07,S003-P0013,Groceries,132,553,85.22,112.48190927254714
2023-12-08,S003-P0013,Groceries,140,445,78.62,112.56735842774275
2023-12-09,S003-P0013,Groceries,93,296,75.31,99.45388286658361
2023-12-10,S003-P0013,Groceries,149,215,85.08,99.99729095023748
2023-12-11,S003-P0013,Groceries,94,607,75.77,104.83228803456174
2023-12-12,S003-P0013,Groceries,137,543,82.3,99.75424676278351
2023-12-13,S003-P0013,Groceries,117,442,61.15,161.65615166668374
2023-12-14,S003-P0013,Groceries,102,370,66.33,113.89081263107683
2023-12-15,S003-P0013,Groceries,105,260,67.14,102.7686855405785
2023-12-16,S003-P0013,Groceries,152,787,85.77,101.4952428097118
2023-12-17,S003-P0013,Groceries,152,693,68.59,149.15636240029238
2023-12-18,S003-P0013,Groceries,106,525,74.7,127.54412562853928
2023-12-19,S003-P0013,Groceries,116,417,69.44,100.20432301330486
2023-12-20,S003-P0013,Groceries,15,334,44.48,165.94607599862528
2023-12-21,S003-P0013,Groceries,153,322,81.74,128.59284980716924
2023-12-22,S003-P0013,Groceries,125,216,75.15,135.4558986286171
2023-12-23,S003-P0013,Groceries,141,657,78.99,100.43547368287821
2023-12-24,S003-P0013,Groceries,157,529,82.72,101.08851279550944
2023-12-25,S003-P0013,Groceries,129,396,84.44,104.706788111759
2023-12-26,S003-P0013,Groceries,55,256,56.35,124.51487194595133
2023-12-27,S003-P0013,Groceries,85,214,62.38,100.84088244652993
2023-12-28,S003-P0013,Groceries,92,804,71.4,79.98955786930973
2023-12-29,S003-P0013,Groceries,45,732,63.28,73.25105397664285
2023-12-30,S003-P0013,Groceries,72,689,63.3,75.53022052552825
2023-12-31,S003-P0013,Groceries,105,603,74.56,84.98931990984421
2024-01-01,S003-P0013,Groceries,67,492,61.97,75.26805876572794
2024-01-02,S003-P0013,Groceries,82,448,54.54,92.66603895834147
2024-01-03,S003-P0013,Groceries,36,391,54.93,68.85964426894826
2024-01-04,S003-P0013,Groceries,85,366,62.84,69.96701346912431
2024-01-05,S003-P0013,Groceries,95,270,57.69,111.53725859511583
2024-01-06,S003-P0013,Groceries,90,195,70.85,73.59573185068822
2024-01-07,S003-P0013,Groceries,140,92,62.13,92.3346745321169
2024-01-08,S003-P0013,Groceries,69,350,62.29,70.98703482585226
2024-01-09,S003-P0013,Groceries,162,292,79.4,134.03434123111936
2024-01-10,S003-P0013,Groceries,117,193,65.29,147.88767181600502
2024-01-11,S003-P0013,Groceries,83,734,65.69,127.49658725847372
2024-01-12,S003-P0013,Groceries,88,671,66.81,127.28509421622425
2024-01-13,S003-P0013,Groceries,124,603,79.21,112.79463850283973
2024-01-14,S003-P0013,Groceries,151,507,81.32,112.81114692335885
2024-01-15,S003-P0013,Groceries,87,387,66.75,125.2589911852393
2024-01-16,S003-P0013,Groceries,148,308,72.09,145.6669144781688
2024-01-17,S003-P0013,Groceries,144,135,66.28,134.9089216422852
2024-01-18,S003-P0013,Groceries,111,539,68.43,111.88091467256508
2024-01-19,S003-P0013,Groceries,137,428,86.66,126.48333512301677
2024-01-20,S003-P0013,Groceries,206,286,98.76,127.30730196642197
2024-01-21,S003-P0013,Groceries,112,54,72.44,100.57815762669921
2024-01-22,S003-P0013,Groceries,174,0,86.66,122.15777303288242
2024-01-23,S003-P0013,Groceries,57,558,50.48,146.1224461406896
2024-01-24,S003-P0013,Groceries,70,1308,59.52,98.82865994962589
2024-01-25,S003-P0013,Groceries,220,1262,92.02,157.76518683889554
2024-01-26,S003-P0013,Groceries,52,1116,58.44,99.51457348515996
2024-01-27,S003-P0013,Groceries,152,1066,77.3,132.8271636623606
2024-01-28,S003-P0013,Groceries,121,969,74.15,107.86372602920054
2024-01-29,S003-P0013,Groceries,109,852,71.63,99.80487030568203
2024-01-30,S003-P0013,Groceries,121,781,74.45,119.62789763931642
2023-10-03,S003-P0014,Groceries,90,599,97.54,101.03041639655717
2023-10-04,S003-P0014,Groceries,134,499,95.78,118.83763137508414
2023-10-05,S003-P0014,Groceries,86,360,91.2,100.40169447209416
2023-10-06,S003-P0014,Groceries,84,295,90.73,121.42032186895902
2023-10-07,S003-P0014,Groceries,86,198,91.21,74.56966514912344
2023-10-08,S003-P0014,Groceries,86,106,77.7,95.32806067308839
2023-10-09,S003-P0014,Groceries,48,210,75.05,94.72057150429767
2023-10-10,S003-P0014,Groceries,71,172,77.83,82.67034763510304
2023-10-11,S003-P0014,Groceries,59,417,62.06,94.20199929490441
2023-10-12,S003-P0014,Groceries,96,358,89.55,102.14767541361823
2023-10-13,S003-P0014,Groceries,130,244,94.73,91.70683513976421
2023-10-14,S003-P0014,Groceries,92,123,78.59,94.8021902706683
2023-10-15,S003-P0014,Groceries,100,50,75.65,101.9474045439203
2023-10-16,S003-P0014,Groceries,48,345,75.37,82.55363689634905
2023-10-17,S003-P0014,Groceries,136,304,85.67,100.81627046742689
2023-10-18,S003-P0014,Groceries,62,149,79.44,93.9180346530152
2023-10-19,S003-P0014,Groceries,82,80,67.58,94.87638096633603
2023-10-20,S003-P0014,Groceries,60,425,78.85,73.13437168674012
2023-10-21,S003-P0014,Groceries,49,369,75.36,82.23894119834334
2023-10-22,S003-P0014,Groceries,65,330,80.12,94.44365161558619
2023-10-23,S003-P0014,Groceries,93,279,84.23,74.25942266921918
2023-10-24,S003-P0014,Groceries,51,222,80.37,73.32782399964672
2023-10-25,S003-P0014,Groceries,150,184,117.39,114.18501501582705
2023-10-26,S003-P0014,Groceries,100,292,90.58,127.0060169160402
2023-10-27,S003-P0014,Groceries,175,218,119.12,126.77476214450024
2023-10-28,S003-P0014,Groceries,115,459,90.49,100.82069744427643
2023-10-29,S003-P0014,Groceries,95,373,94.08,114.87223990391774
2023-10-30,S003-P0014,Groceries,67,291,85.25,114.83858345721485
2023-10-31,S003-P0014,Groceries,68,222,77.2,125.4418780441362
2023-11-01,S003-P0014,Groceries,107,164,88.05,100.31104748840424
2023-11-02,S003-P0014,Groceries,67,80,72.48,163.8418531129291
2023-11-03,S003-P0014,Groceries,59,225,65.51,147.4364308062766
2023-11-04,S003-P0014,Groceries,185,530,97.96,164.4389726604006
2023-11-05,S003-P0014,Groceries,120,369,86.76,148.33174910706626
2023-11-06,S003-P0014,Groceries,68,294,81.26,102.07037715071807
2023-11-07,S003-P0014,Groceries,122,795,102.54,114.0368493155231
2023-11-08,S003-P0014,Groceries,213,686,103.69,132.31310894869944
2023-11-09,S003-P0014,Groceries,157,464,107.48,98.86376466582584
2023-11-10,S003-P0014,Groceries,146,313,82.52,132.69626194490368
2023-11-11,S003-P0014,Groceries,200,688,107.99,168.09954904968134
2023-11-12,S003-P0014,Groceries,192,469,98.43,165.58906136868723
2023-11-13,S003-P0014,Groceries,103,321,91.83,100.77135640579158
2023-11-14,S003-P0014,Groceries,182,223,95.92,134.74377301661517
2023-11-15,S003-P0014,Groceries,171,630,105.7,166.6924171254667
2023-11-16,S003-P0014,Groceries,116,452,105.95,112.93755097316965
2023-11-17,S003-P0014,Groceries,109,360,98.67,114.54329824106034
2023-11-18,S003-P0014,Groceries,80,246,84.86,127.02757397858784
2023-11-19,S003-P0014,Groceries,96,181,89.34,125.87091844142611
2023-11-20,S003-P0014,Groceries,113,449,89.83,100.81618536557446
2023-11-21,S003-P0014,Groceries,101,332,96.14,111.93111768779336
2023-11-22,S003-P0014,Groceries,85,252,81.81,125.89188557144644
2023-11-23,S003-P0014,Groceries,129,161,104.9,99.90771053813582
2023-11-24,S003-P0014,Groceries,128,332,99.11,113.99037554172243
2023-11-25,S003-P0014,Groceries,80,181,80.6,100.40125256840484
2023-11-26,S003-P0014,Groceries,158,459,102.62,99.6960527596248
2023-11-27,S003-P0014,Groceries,107,304,97.74,101.17846598429131
2023-11-28,S003-P0014,Groceries,147,181,110.55,97.71180817002352
2023-11-29,S003-P0014,Groceries,127,467,93.8,126.58699287147711
2023-11-30,S003-P0014,Groceries,120,347,107.2,111.47539584663633
2023-12-01,S003-P0014,Groceries,149,219,110.99,110.23499847973609
2023-12-02,S003-P0014,Groceries,136,69,96.35,112.49503554290955
2023-12-03,S003-P0014,Groceries,185,376,103.1,160.3276821825882
2023-12-04,S003-P0014,Groceries,124,175,103.21,125.68704662686714
2023-12-05,S003-P0014,Groceries,121,377,102.25,98.7780646456037
2023-12-06,S003-P0014,Groceries,94,265,98.6,126.31031862435131
2023-12-07,S003-P0014,Groceries,42,153,69.79,112.54768547372939
2023-12-08,S003-P0014,Groceries,79,522,93.96,112.5015822265605
2023-12-09,S003-P0014,Groceries,137,449,80.56,132.60875343748262
2023-12-10,S003-P0014,Groceries,142,302,91.66,132.64615347932312
2023-12-11,S003-P0014,Groceries,198,155,99.82,137.17812013257182
2023-12-12,S003-P0014,Groceries,167,342,87.6,133.3480954887857
2023-12-13,S003-P0014,Groceries,104,177,91.72,127.25147071381215
2023-12-14,S003-P0014,Groceries,124,640,86.93,147.21783628103603
2023-12-15,S003-P0014,Groceries,97,499,99.77,102.53592069719978
2023-12-16,S003-P0014,Groceries,153,413,95.55,134.79369464079377
2023-12-17,S003-P0014,Groceries,108,258,103.54,114.73876026016923
2023-12-18,S003-P0014,Groceries,99,186,90.61,127.54412562853928
2023-12-19,S003-P0014,Groceries,168,578,111.0,100.20432301330486
2023-12-20,S003-P0014,Groceries,171,386,112.21,129.81105188114114
2023-12-21,S003-P0014,Groceries,211,235,111.06,165.55898302414263
2023-12-22,S003-P0014,Groceries,141,78,103.02,102.24778702410619
2023-12-23,S003-P0014,Groceries,220,549,112.21,134.20637433175244
2023-12-24,S003-P0014,Groceries,130,370,94.68,134.3012139612428
2023-12-25,S003-P0014,Groceries,70,274,81.86,104.55814096610085
2023-12-26,S003-P0014,Groceries,63,874,79.75,124.51487194595133
2023-12-27,S003-P0014,Groceries,66,804,85.07,79.4281876528828
2023-12-28,S003-P0014,Groceries,79,751,93.63,79.98955786930973
2023-12-29,S003-P0014,Groceries,69,676,90.43,73.25105397664285
2023-12-30,S003-P0014,Groceries,86,594,96.01,75.61309147000415
2023-12-31,S003-P0014,Groceries,73,510,78.44,84.98931990984421
2024-01-01,S003-P0014,Groceries,115,440,85.47,96.43478553361165
2024-01-02,S003-P0014,Groceries,128,341,110.01,68.8663771576854
2024-01-03,S003-P0014,Groceries,64,230,88.78,69.10537303884851
2024-01-04,S003-P0014,Groceries,101,157,91.35,69.96701346912431
2024-01-05,S003-P0014,Groceries,135,345,85.47,111.53725859511583
2024-01-06,S003-P0014,Groceries,62,200,75.29,73.59573185068822
2024-01-07,S003-P0014,Groceries,78,136,88.94,69.59987777036147
2024-01-08,S003-P0014,Groceries,25,485,72.11,70.98703482585226
2024-01-09,S003-P0014,Groceries,127,464,83.45,134.03434123111936
2024-01-10,S003-P0014,Groceries,119,367,107.01,112.63900855350975
2024-01-11,S003-P0014,Groceries,66,236,80.59,127.49658725847372
2024-01-12,S003-P0014,Groceries,112,187,89.42,127.28509421622425
2024-01-13,S003-P0014,Groceries,92,480,93.2,112.79463850283973
2024-01-14,S003-P0014,Groceries,183,374,109.67,113.04391176673757
2024-01-15,S003-P0014,Groceries,154,181,112.79,125.2589911852393
2024-01-16,S003-P0014,Groceries,144,46,92.22,145.6669144781688
2024-01-17,S003-P0014,Groceries,75,618,83.31,100.41184113297552
2024-01-18,S003-P0014,Groceries,172,541,88.73,147.3275800394858
2024-01-19,S003-P0014,Groceries,160,380,103.09,161.82186094646175
2024-01-20,S003-P0014,Groceries,151,217,88.19,163.03411287688252
2024-01-21,S003-P0014,Groceries,218,590,119.49,135.29739508671094
2024-01-22,S003-P0014,Groceries,86,408,68.37,157.44192435861675
2024-01-23,S003-P0014,Groceries,115,337,100.38,110.7698329750174
2024-01-24,S003-P0014,Groceries,104,890,96.98,98.38048713988854
2024-01-25,S003-P0014,Groceries,115,816,100.44,121.65881488444747
2024-01-26,S003-P0014,Groceries,128,713,99.02,99.51457348515996
2024-01-27,S003-P0014,Groceries,65,598,76.13,132.8271636623606
2024-01-28,S003-P0014,Groceries,138,533,102.03,107.86372602920054
2024-01-29,S003-P0014,Groceries,96,410,94.39,99.80487030568203
2024-01-30,S003-P0014,Groceries,157,350,119.68,119.56212143813417
2023-10-03,S003-P0015,Groceries,58,116,85.02,101.03041639655717
2023-10-04,S003-P0015,Groceries,66,57,83.45,118.83763137508414
2023-10-05,S003-P0015,Groceries,70,707,93.8,100.40169447209416
2023-10-06,S003-P0015,Groceries,129,641,91.01,148.0711467849777
2023-10-07,S003-P0015,Groceries,25,534,58.75,95.43291644696326
2023-10-08,S003-P0015,Groceries,78,512,77.21,95.31625099055533
2023-10-09,S003-P0015,Groceries,114,438,82.67,94.86316199057318
2023-10-10,S003-P0015,Groceries,95,306,87.26,82.67034763510304
2023-10-11,S003-P0015,Groceries,125,244,96.09,73.39647916034487
2023-10-12,S003-P0015,Groceries,132,142,114.71,82.37185882117168
2023-10-13,S003-P0015,Groceries,102,491,104.76,91.64105893858196
2023-10-14,S003-P0015,Groceries,82,383,83.46,74.15044405872679
2023-10-15,S003-P0015,Groceries,197,325,123.21,102.14470743656263
2023-10-16,S003-P0015,Groceries,67,171,88.13,82.55363689634905
2023-10-17,S003-P0015,Groceries,145,115,113.39,82.62391619679391
2023-10-18,S003-P0015,Groceries,76,18,91.1,73.81087407929445
2023-10-19,S003-P0015,Groceries,44,722,84.73,72.88106852307799
2023-10-20,S003-P0015,Groceries,55,690,84.3,73.13437168674012
2023-10-21,S003-P0015,Groceries,67,641,87.98,82.1731649971611
2023-10-22,S003-P0015,Groceries,45,568,64.73,94.31323097748304
2023-10-23,S003-P0015,Groceries,45,520,76.96,74.25942266921918
2023-10-24,S003-P0015,Groceries,88,466,75.98,93.78761401491205
2023-10-25,S003-P0015,Groceries,83,371,88.23,114.2507912170093
2023-10-26,S003-P0015,Groceries,52,290,62.3,164.28880212686184
2023-10-27,S003-P0015,Groceries,89,248,100.26,126.708985943318
2023-10-28,S003-P0015,Groceries,119,182,89.25,131.30289188079766
2023-10-29,S003-P0015,Groceries,112,92,102.57,114.8064637027355
2023-10-30,S003-P0015,Groceries,134,8,98.81,114.9043596583971
2023-10-31,S003-P0015,Groceries,109,333,101.6,125.37610184295396
2023-11-01,S003-P0015,Groceries,125,677,101.26,131.9318637712808
2023-11-02,S003-P0015,Groceries,170,550,108.57,163.8418531129291
2023-11-03,S003-P0015,Groceries,144,382,113.09,113.91552197143899
2023-11-04,S003-P0015,Groceries,114,218,92.79,127.50675923479032
2023-11-05,S003-P0015,Groceries,77,128,96.1,114.55560835304296
2023-11-06,S003-P0015,Groceries,77,691,91.31,102.07037715071807
2023-11-07,S003-P0015,Groceries,104,630,99.94,114.0368493155231
2023-11-08,S003-P0015,Groceries,116,550,98.68,97.93365376664855
2023-11-09,S003-P0015,Groceries,109,444,91.45,98.86376466582584
2023-11-10,S003-P0015,Groceries,27,336,75.18,100.02203052022755
2023-11-11,S003-P0015,Groceries,118,313,88.77,168.09954904968134
2023-11-12,S003-P0015,Groceries,117,214,98.6,126.96133940311373
2023-11-13,S003-P0015,Groceries,118,525,109.94,100.77135640579158
2023-11-14,S003-P0015,Groceries,144,414,119.06,97.64804962503685
2023-11-15,S003-P0015,Groceries,117,245,98.85,126.61513979095663
2023-11-16,S003-P0015,Groceries,101,158,99.14,112.93755097316965
2023-11-17,S003-P0015,Groceries,69,94,84.14,114.60907444224259
2023-11-18,S003-P0015,Groceries,149,597,114.63,126.74422626802566
2023-11-19,S003-P0015,Groceries,119,438,110.3,125.58757073086393
2023-11-20,S003-P0015,Groceries,200,352,110.28,133.24021484989368
2023-11-21,S003-P0015,Groceries,104,116,89.48,149.93265718282325
2023-11-22,S003-P0015,Groceries,193,546,115.2,166.3888967347391
2023-11-23,S003-P0015,Groceries,205,355,111.89,134.33574094448664
2023-11-24,S003-P0015,Groceries,75,224,90.52,113.99037554172243
2023-11-25,S003-P0015,Groceries,73,159,90.0,100.40125256840484
2023-11-26,S003-P0015,Groceries,111,873,80.69,131.50422927198912
2023-11-27,S003-P0015,Groceries,136,751,92.84,129.56412494642967
2023-11-28,S003-P0015,Groceries,156,642,93.37,128.65736496518517
2023-11-29,S003-P0015,Groceries,80,504,97.07,126.76397908435636
2023-11-30,S003-P0015,Groceries,144,416,112.84,111.54117204781858
2023-12-01,S003-P0015,Groceries,108,307,106.67,110.23499847973609
2023-12-02,S003-P0015,Groceries,110,919,80.56,146.11471379905345
2023-12-03,S003-P0015,Groceries,128,795,96.38,160.3276821825882
2023-12-04,S003-P0015,Groceries,160,665,118.11,125.6212704256849
2023-12-05,S003-P0015,Groceries,96,524,97.41,98.7780646456037
2023-12-06,S003-P0015,Groceries,144,445,95.02,162.7199238260857
2023-12-07,S003-P0015,Groceries,70,329,80.02,112.54768547372939
2023-12-08,S003-P0015,Groceries,49,859,82.19,112.5015822265605
2023-12-09,S003-P0015,Groceries,50,812,78.3,99.45388286658361
2023-12-10,S003-P0015,Groceries,93,767,101.4,99.99729095023748
2023-12-11,S003-P0015,Groceries,78,671,91.7,104.83228803456174
2023-12-12,S003-P0015,Groceries,87,593,89.74,99.75424676278351
2023-12-13,S003-P0015,Groceries,90,505,81.1,161.23222285705944
2023-12-14,S003-P0015,Groceries,73,451,67.46,147.26830559389853
2023-12-15,S003-P0015,Groceries,49,373,82.17,102.53592069719978
2023-12-16,S003-P0015,Groceries,189,335,114.84,134.79369464079377
2023-12-17,S003-P0015,Groceries,184,154,100.85,149.15636240029238
2023-12-18,S003-P0015,Groceries,124,1,106.6,127.54412562853928
2023-12-19,S003-P0015,Groceries,92,0,101.16,99.58508219936849
2023-12-20,S003-P0015,Groceries,138,860,111.04,129.49541037559194
2023-12-21,S003-P0015,Groceries,142,698,106.55,128.82561465054792
2023-12-22,S003-P0015,Groceries,91,554,90.87,102.24778702410619
2023-12-23,S003-P0015,Groceries,75,481,90.74,100.16252018557746
2023-12-24,S003-P0015,Groceries,167,428,120.48,101.23715994116759
2023-12-25,S003-P0015,Groceries,91,326,90.81,137.76121896836264
2023-12-26,S003-P0015,Groceries,105,223,94.99,124.51487194595133
2023-12-27,S003-P0015,Groceries,122,159,84.65,100.10163218572843
2023-12-28,S003-P0015,Groceries,78,640,86.63,100.74564338826363
2023-12-29,S003-P0015,Groceries,94,548,96.78,73.25105397664285
2023-12-30,S003-P0015,Groceries,118,474,104.41,75.53022052552825
2023-12-31,S003-P0015,Groceries,75,364,95.42,86.36744112574297
2024-01-01,S003-P0015,Groceries,58,297,68.08,96.14996472669993
2024-01-02,S003-P0015,Groceries,18,239,72.02,68.71773001202726
2024-01-03,S003-P0015,Groceries,78,755,77.75,93.29720956239852
2024-01-04,S003-P0015,Groceries,69,664,84.1,69.96701346912431
2024-01-05,S003-P0015,Groceries,61,599,81.78,82.76745916890496
2024-01-06,S003-P0015,Groceries,41,538,83.82,73.67860279516412
2024-01-07,S003-P0015,Groceries,88,502,75.95,92.68102432926224
2024-01-08,S003-P0015,Groceries,46,447,76.91,70.98703482585226
2024-01-09,S003-P0015,Groceries,150,408,91.81,134.03434123111936
2024-01-10,S003-P0015,Groceries,100,279,98.85,112.63900855350975
2024-01-11,S003-P0015,Groceries,111,180,91.94,127.49658725847372
2024-01-12,S003-P0015,Groceries,142,101,100.44,163.1960501251603
2024-01-13,S003-P0015,Groceries,226,707,104.72,147.08802407187332
2024-01-14,S003-P0015,Groceries,115,571,98.39,112.81114692335885
2024-01-15,S003-P0015,Groceries,101,455,99.0,125.19321498405705
2024-01-16,S003-P0015,Groceries,88,356,99.68,112.00590142903049
2024-01-17,S003-P0015,Groceries,79,1305,96.61,100.50892275721763
2024-01-18,S003-P0015,Groceries,142,1236,101.21,111.88091467256508
2024-01-19,S003-P0015,Groceries,93,1082,91.38,126.78187616757774
2024-01-20,S003-P0015,Groceries,237,999,128.82,161.79232543373803
2024-01-21,S003-P0015,Groceries,68,820,83.85,100.57815762669921
2024-01-22,S003-P0015,Groceries,188,750,127.26,122.09199683170017
2024-01-23,S003-P0015,Groceries,112,589,97.09,110.7698329750174
2024-01-24,S003-P0015,Groceries,154,509,110.29,98.38048713988854
2024-01-25,S003-P0015,Groceries,188,330,127.18,121.59303868326522
2024-01-26,S003-P0015,Groceries,146,867,89.83,133.40102260620543
2024-01-27,S003-P0015,Groceries,183,728,100.6,132.8271636623606
2024-01-28,S003-P0015,Groceries,126,609,80.27,146.2446825500975
2024-01-29,S003-P0015,Groceries,81,464,87.74,99.80487030568203
2024-01-30,S003-P0015,Groceries,134,413,104.09,119.62789763931642
2023-10-03,S003-P0016,Electronics,41,293,78.07,94.64554923609516
2023-10-04,S003-P0016,Electronics,95,259,90.1,134.94845722926334
2023-10-05,S003-P0016,Electronics,93,178,89.5,122.65158552533816
2023-10-06,S003-P0016,Electronics,149,331,99.55,133.8154725095412
2023-10-07,S003-P0016,Electronics,35,179,71.54,69.05687042149117
2023-10-08,S003-P0016,Electronics,49,427,80.67,50.97790644205329
2023-10-09,S003-P0016,Electronics,24,380,60.33,69.80584310790023
2023-10-10,S003-P0016,Electronics,64,352,80.89,55.514163920746256
2023-10-11,S003-P0016,Electronics,55,275,78.21,50.794286175293664
2023-10-12,S003-P0016,Electronics,101,224,96.97,54.9883438561087
2023-10-13,S003-P0016,Electronics,70,119,72.52,84.75397304360735
2023-10-14,S003-P0016,Electronics,93,225,94.48,51.40513375041702
2023-10-15,S003-P0016,Electronics,67,140,81.59,55.563050262532066
2023-10-16,S003-P0016,Electronics,52,272,81.12,56.08328309570634
2023-10-17,S003-P0016,Electronics,52,220,85.78,55.401956281254876
2023-10-18,S003-P0016,Electronics,65,182,81.12,64.8903798561317
2023-10-19,S003-P0016,Electronics,51,134,81.12,50.23463834406106
2023-10-20,S003-P0016,Electronics,42,197,82.35,50.580515926359915
2023-10-21,S003-P0016,Electronics,85,167,96.91,55.39449661606417
2023-10-22,S003-P0016,Electronics,29,99,74.04,51.885163985226086
2023-10-23,S003-P0016,Electronics,59,263,83.43,66.10403584727305
2023-10-24,S003-P0016,Electronics,35,201,84.42,51.45984030583532
2023-10-25,S003-P0016,Electronics,111,176,105.51,104.28758835890011
2023-10-26,S003-P0016,Electronics,172,66,119.25,115.73748607481973
2023-10-27,S003-P0016,Electronics,147,250,105.69,115.50623130327978
2023-10-28,S003-P0016,Electronics,110,489,78.8,121.72261352976335
2023-10-29,S003-P0016,Electronics,61,406,88.91,106.38639139794124
2023-10-30,S003-P0016,Electronics,121,340,98.02,108.08131225480241
2023-10-31,S003-P0016,Electronics,127,218,110.81,117.02238065157603
2023-11-01,S003-P0016,Electronics,120,96,92.12,124.12782147261578
2023-11-02,S003-P0016,Electronics,112,263,105.89,117.81974795696442
2023-11-03,S003-P0016,Electronics,159,187,102.33,134.65174180185355
2023-11-04,S003-P0016,Electronics,90,254,93.59,119.45119185206327
2023-11-05,S003-P0016,Electronics,148,194,100.28,135.67589781955837
2023-11-06,S003-P0016,Electronics,116,234,101.69,100.93498035807772
2023-11-07,S003-P0016,Electronics,165,355,130.01,106.68374984704217
2023-11-08,S003-P0016,Electronics,95,196,90.04,96.58120654940164
2023-11-09,S003-P0016,Electronics,102,447,87.1,124.51244452278056
2023-11-10,S003-P0016,Electronics,100,367,101.76,97.08567349435404
2023-11-11,S003-P0016,Electronics,107,252,104.09,117.43600278812572
2023-11-12,S003-P0016,Electronics,120,125,91.34,152.1110711615442
2023-11-13,S003-P0016,Electronics,67,219,81.73,126.92203715989265
2023-11-14,S003-P0016,Electronics,85,148,87.02,96.82727793194512
2023-11-15,S003-P0016,Electronics,82,49,95.81,118.38790520066553
2023-11-16,S003-P0016,Electronics,88,182,97.89,105.35759722857293
2023-11-17,S003-P0016,Electronics,95,269,85.14,138.02019385809314
2023-11-18,S003-P0016,Electronics,137,182,114.06,118.59536008178725
2023-11-19,S003-P0016,Electronics,131,48,101.02,152.575305032784
2023-11-20,S003-P0016,Electronics,149,227,124.56,98.47674001819546
2023-11-21,S003-P0016,Electronics,115,339,101.18,137.33669644327674
2023-11-22,S003-P0016,Electronics,96,227,95.19,119.26621909050193
2023-11-23,S003-P0016,Electronics,143,137,110.16,127.6829860972698
2023-11-24,S003-P0016,Electronics,93,224,99.42,105.55629257569089
2023-11-25,S003-P0016,Electronics,134,142,107.46,97.51418777789402
2023-11-26,S003-P0016,Electronics,120,196,102.93,98.10752111367479
2023-11-27,S003-P0016,Electronics,94,335,99.99,98.3965944143641
2023-11-28,S003-P0016,Electronics,97,258,95.93,96.68384485827272
2023-11-29,S003-P0016,Electronics,184,199,123.42,120.27021666348499
2023-11-30,S003-P0016,Electronics,93,199,104.9,104.17571513814514
2023-12-01,S003-P0016,Electronics,176,427,113.75,135.18978634849762
2023-12-02,S003-P0016,Electronics,173,258,119.99,108.1646896956353
2023-12-03,S003-P0016,Electronics,152,82,89.4,151.08408618702146
2023-12-04,S003-P0016,Electronics,129,347,83.63,149.79394755885008
2023-12-05,S003-P0016,Electronics,100,211,81.41,126.04867344946382
2023-12-06,S003-P0016,Electronics,109,110,99.7,121.89283272946257
2023-12-07,S003-P0016,Electronics,103,187,86.47,138.39704914664395
2023-12-08,S003-P0016,Electronics,156,92,114.24,138.75306523818395
2023-12-09,S003-P0016,Electronics,53,165,77.55,97.47578350242283
2023-12-10,S003-P0016,Electronics,97,454,106.0,98.0191915860767
2023-12-11,S003-P0016,Electronics,112,366,100.21,99.0399657468024
2023-12-12,S003-P0016,Electronics,165,266,123.63,96.44151211435674
2023-12-13,S003-P0016,Electronics,74,88,93.0,120.7239909086442
2023-12-14,S003-P0016,Electronics,86,333,102.19,106.09681854771299
2023-12-15,S003-P0016,Electronics,123,231,109.36,98.19691191839468
2023-12-16,S003-P0016,Electronics,105,91,103.34,97.2289638445484
2023-12-17,S003-P0016,Electronics,99,197,96.37,107.20040644535766
